Location,Marital_Status,Num_Dependents,Disability_Above_60pct,Dependents_Have_Disability,Num_Dependents_With_Disability,Base_Salary_EUR,Social_Security_Rate_pct,Twelfths_Option,Meal_Card_Type,Year,Monthly_Net_Salary,Monthly_Gross_Salary,Annual_Gross_Salary,IRS_Retention_Rate,Annual_Employer_Cost,Monthly_Employer_Cost,IRS_Retention_Earnings_Twelfths,Extra_Compensation_Retention,Social_Security_Contribution,Net_Salary
continente,CAS2,2,true,true,1,10000,11,1x50%,not_available,2026,"3.211,42€","5.208,33€",70.000€,27.35%,86.625€,"7.218,75€",,"0,00€","343,75€","2.180,25€"
continente,CAS2,2,true,true,1,820,11,2x50%,not_available,2026,"5.535,83€","10.416,67€",140.000€,35.86%,173.250€,"14.437,50€",,,,
continente,CAS2,2,true,true,1,1000,11,2x50%,not_available,2026,"790,62€","888,33€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","97,72€","790,62€"
continente,CAS2,2,true,true,1,1500,11,2x50%,not_available,2026,"1.629,17€","2.083,33€",28.000€,10.80%,34.650€,"2.887,50€",,"0,00€","229,17€","1.629,17€"
continente,CAS2,2,true,true,1,2000,11,2x50%,not_available,2026,"1.357,25€",1.625€,21.000€,5.53%,"25.987,50€","2.165,63€",,,,
continente,CAS2,2,true,true,1,3000,11,2x50%,not_available,2026,"1.694,33€","2.166,67€",28.000€,10.80%,34.650€,"2.887,50€",,"0,00€","238,33€","1.694,33€"
continente,CAS2,2,true,true,1,5000,11,2x50%,not_available,2026,"2.266,50€",3.250€,42.000€,19.26%,51.975€,"4.331,25€",,"0,00€","357,50€","2.266,50€"
continente,CAS2,2,true,true,1,10000,11,2x50%,not_available,2026,"3.339,83€","5.416,67€",70.000€,27.35%,86.625€,"7.218,75€",,,,
continente,CAS2,2,true,true,1,820,11,2x100%,not_available,2026,"5.756,67€","10.833,33€",140.000€,35.86%,173.250€,"14.437,50€",,"0,00€","1.191,67€","5.756,67€"
continente,CAS2,2,true,true,1,1000,11,2x100%,not_available,2026,"851,43€","956,67€",11.480€,0.00%,"14.206,50€","1.183,88€",,,,
continente,CAS2,2,true,true,1,1500,11,2x100%,not_available,2026,"1.038,33€","1.166,67€",14.000€,0.00%,17.325€,"1.443,75€",,,,
continente,CAS2,2,true,true,1,2000,11,2x100%,not_available,2026,"1.461,50€",1.750€,21.000€,5.53%,"25.987,50€","2.165,63€",,,,
continente,CAS2,2,true,true,1,3000,11,2x100%,not_available,2026,"1.357,25€",1.625€,21.000€,5.53%,"25.987,50€","2.165,63€",,"0,00€","178,75€","1.357,25€"
continente,CAS2,2,true,true,1,5000,11,2x100%,not_available,2026,"1.824,67€","2.333,33€",28.000€,10.80%,34.650€,"2.887,50€",,,,
continente,CAS2,2,true,true,1,10000,11,2x100%,not_available,2026,"3.596,67€","5.833,33€",70.000€,27.35%,86.625€,"7.218,75€",,"0,00€","385,00€","2.441,00€"
continente,CAS2,3,false,false,0,820,11, ,not_available,2026,"729,80€",820€,11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","385,00€","2.441,00€"
continente,CAS2,3,false,false,0,1000,11, ,not_available,2026,"6.199,33€","11.666,67€",140.000€,35.86%,173.250€,"14.437,50€",,,,
continente,CAS2,3,false,false,0,1500,11, ,not_available,2026,1.247€,1.500€,21.000€,5.93%,"25.987,50€","2.165,63€",,"0,00€","165,00€","1.247,00€"
continente,CAS2,3,false,false,0,2000,11, ,not_available,2026,"729,80€",820€,11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","90,20€","729,80€"
continente,CAS2,3,false,false,0,3000,11, ,not_available,2026,1.247€,1.500€,21.000€,5.93%,"25.987,50€","2.165,63€",,"0,00€","110,00€","890,00€"
continente,CAS2,3,false,false,0,5000,11, ,not_available,2026,1.563€,2.000€,28.000€,10.85%,34.650€,"2.887,50€",,"0,00€","220,00€","1.563,00€"
continente,CAS2,3,false,false,0,10000,11, ,not_available,2026,2.102€,3.000€,42.000€,18.96%,51.975€,"4.331,25€",,"0,00€","330,00€","2.102,00€"
continente,CAS2,3,false,false,0,820,11,1x50%,not_available,2026,5.393€,10.000€,140.000€,35.07%,173.250€,"14.437,50€",,"0,00€","1.100,00€","5.393,00€"
continente,CAS2,3,false,false,0,1000,11,1x50%,not_available,2026,"760,21€","854,17€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","93,96€","760,21€"
continente,CAS2,3,false,false,0,1500,11,1x50%,not_available,2026,"927,08€","1.041,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","114,58€","927,08€"
continente,CAS2,3,false,false,0,2000,11,1x50%,not_available,2026,"1.298,63€","1.562,50€",21.000€,5.93%,"25.987,50€","2.165,63€",,"0,00€","171,88€","1.298,63€"
continente,CAS2,3,false,false,0,3000,11,1x50%,not_available,2026,"1.628,17€","2.083,33€",28.000€,10.85%,34.650€,"2.887,50€",,"0,00€","229,17€","1.628,17€"
continente,CAS2,3,false,false,0,5000,11,1x50%,not_available,2026,"2.189,25€",3.125€,42.000€,18.96%,51.975€,"4.331,25€",,"0,00€","343,75€","2.189,25€"
continente,CAS2,3,false,false,0,10000,11,1x50%,not_available,2026,"3.241,42€","5.208,33€",70.000€,26.77%,86.625€,"7.218,75€",,"0,00€","572,92€","3.241,42€"
continente,CAS2,3,false,false,0,820,11,2x50%,not_available,2026,"5.617,83€","10.416,67€",140.000€,35.07%,173.250€,"14.437,50€",,"0,00€","1.145,83€","5.617,83€"
continente,CAS2,3,false,false,0,1000,11,2x50%,not_available,2026,"790,62€","888,33€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","97,72€","790,62€"
continente,CAS2,3,false,false,0,1500,11,2x50%,not_available,2026,"964,17€","1.083,33€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","119,17€","964,17€"
continente,CAS2,3,false,false,0,2000,11,2x50%,not_available,2026,"1.350,25€",1.625€,21.000€,5.93%,"25.987,50€","2.165,63€",,"0,00€","178,75€","1.350,25€"
continente,CAS2,3,false,false,0,3000,11,2x50%,not_available,2026,"1.693,33€","2.166,67€",28.000€,10.85%,34.650€,"2.887,50€",,"0,00€","238,33€","1.693,33€"
continente,CAS2,3,false,false,0,5000,11,2x50%,not_available,2026,"2.276,50€",3.250€,42.000€,18.96%,51.975€,"4.331,25€",,"0,00€","357,50€","2.276,50€"
continente,CAS2,3,false,false,0,10000,11,2x50%,not_available,2026,"3.370,83€","5.416,67€",70.000€,26.77%,86.625€,"7.218,75€",,"0,00€","595,83€","3.370,83€"
continente,CAS2,3,false,false,0,820,11,2x100%,not_available,2026,"5.842,67€","10.833,33€",140.000€,35.07%,173.250€,"14.437,50€",,"0,00€","1.191,67€","5.842,67€"
continente,CAS2,3,false,false,0,1000,11,2x100%,not_available,2026,"851,43€","956,67€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","105,23€","851,43€"
continente,CAS2,3,false,false,0,1500,11,2x100%,not_available,2026,"1.038,33€","1.166,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","128,33€","1.038,33€"
continente,CAS2,3,false,false,0,2000,11,2x100%,not_available,2026,"1.454,50€",1.750€,21.000€,5.93%,"25.987,50€","2.165,63€",,"0,00€","192,50€","1.454,50€"
continente,CAS2,3,false,false,0,3000,11,2x100%,not_available,2026,"1.823,67€","2.333,33€",28.000€,10.85%,34.650€,"2.887,50€",,"0,00€","256,67€","1.823,67€"
continente,CAS2,3,false,false,0,5000,11,2x100%,not_available,2026,2.452€,3.500€,42.000€,18.96%,51.975€,"4.331,25€",,"0,00€","385,00€","2.452,00€"
continente,CAS2,3,false,false,0,10000,11,2x100%,not_available,2026,"3.630,67€","5.833,33€",70.000€,26.77%,86.625€,"7.218,75€",,"0,00€","641,67€","3.630,67€"
continente,CAS2,3,false,true,1,820,11, ,not_available,2026,"6.292,33€","11.666,67€",140.000€,35.07%,173.250€,"14.437,50€",,"0,00€","1.283,33€","6.292,33€"
continente,CAS2,3,false,true,1,1000,11, ,not_available,2026,"729,80€",820€,11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","90,20€","729,80€"
continente,CAS2,3,false,true,1,1500,11, ,not_available,2026,890€,1.000€,14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","110,00€","890,00€"
continente,CAS2,3,false,true,1,2000,11, ,not_available,2026,1.289€,1.500€,21.000€,3.10%,"25.987,50€","2.165,63€",,"0,00€","165,00€","1.289,00€"
continente,CAS2,3,false,true,1,3000,11, ,not_available,2026,1.606€,2.000€,28.000€,8.73%,34.650€,"2.887,50€",,"0,00€","220,00€","1.606,00€"
continente,CAS2,3,false,true,1,5000,11, ,not_available,2026,2.144€,3.000€,42.000€,17.55%,51.975€,"4.331,25€",,"0,00€","330,00€","2.144,00€"
continente,CAS2,3,false,true,1,10000,11, ,not_available,2026,3.154€,5.000€,70.000€,25.92%,86.625€,"7.218,75€",,"0,00€","550,00€","3.154,00€"
continente,CAS2,3,false,true,1,820,11,1x50%,not_available,2026,5.436€,10.000€,140.000€,34.65%,173.250€,"14.437,50€",,"0,00€","1.100,00€","5.436,00€"
continente,CAS2,3,false,true,1,1000,11,1x50%,not_available,2026,"760,21€","854,17€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","93,96€","760,21€"
continente,CAS2,3,false,true,1,1500,11,1x50%,not_available,2026,"927,08€","1.041,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","114,58€","927,08€"
continente,CAS2,3,false,true,1,2000,11,1x50%,not_available,2026,"1.342,63€","1.562,50€",21.000€,3.10%,"25.987,50€","2.165,63€",,"0,00€","171,88€","1.342,63€"
continente,CAS2,3,false,true,1,3000,11,1x50%,not_available,2026,"1.673,17€","2.083,33€",28.000€,8.73%,34.650€,"2.887,50€",,"0,00€","229,17€","1.673,17€"
continente,CAS2,3,false,true,1,5000,11,1x50%,not_available,2026,"2.233,25€",3.125€,42.000€,17.55%,51.975€,"4.331,25€",,"0,00€","343,75€","2.233,25€"
continente,CAS2,3,false,true,1,10000,11,1x50%,not_available,2026,"3.285,42€","5.208,33€",70.000€,25.92%,86.625€,"7.218,75€",,"0,00€","572,92€","3.285,42€"
continente,CAS2,3,false,true,1,820,11,2x50%,not_available,2026,"790,62€","888,33€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","97,72€","790,62€"
continente,CAS2,3,false,true,1,1000,11,2x50%,not_available,2026,"790,62€","888,33€",11.480€,0.00%,"14.206,50€","1.183,88€",,,,
continente,CAS2,3,false,true,1,1500,11,2x50%,not_available,2026,"1.396,25€",1.625€,21.000€,3.10%,"25.987,50€","2.165,63€",,"0,00€","178,75€","1.396,25€"
continente,CAS2,3,false,true,1,2000,11,2x50%,not_available,2026,"1.396,25€",1.625€,21.000€,3.10%,"25.987,50€","2.165,63€",,,,
continente,CAS2,3,false,true,1,3000,11,2x50%,not_available,2026,"1.739,33€","2.166,67€",28.000€,8.73%,34.650€,"2.887,50€",,,,
continente,CAS2,3,false,true,1,5000,11,2x50%,not_available,2026,"2.322,50€",3.250€,42.000€,17.55%,51.975€,"4.331,25€",,"0,00€","357,50€","2.322,50€"
continente,CAS2,3,false,true,1,10000,11,2x50%,not_available,2026,"5.888,67€","10.833,33€",140.000€,34.65%,173.250€,"14.437,50€",,,,
continente,CAS2,3,false,true,1,820,11,2x100%,not_available,2026,"3.416,83€","5.416,67€",70.000€,25.92%,86.625€,"7.218,75€",,"0,00€","595,83€","3.416,83€"
continente,CAS2,3,false,true,1,1000,11,2x100%,not_available,2026,"5.888,67€","956,67€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","1.191,67€","5.888,67€"
continente,CAS2,3,false,true,1,1500,11,2x100%,not_available,2026,"1.038,33€","1.166,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","128,33€","1.038,33€"
continente,CAS2,3,false,true,1,2000,11,2x100%,not_available,2026,"1.503,50€",1.750€,21.000€,3.10%,"25.987,50€","2.165,63€",,"0,00€","192,50€","1.503,50€"
continente,CAS2,3,false,true,1,3000,11,2x100%,not_available,2026,"1.873,67€","2.333,33€",28.000€,8.73%,34.650€,"2.887,50€",,"0,00€","256,67€","1.873,67€"
continente,CAS2,3,false,true,1,5000,11,2x100%,not_available,2026,2.501€,3.500€,42.000€,17.55%,51.975€,"4.331,25€",,"0,00€","385,00€","2.501,00€"
continente,CAS2,3,false,true,1,10000,11,2x100%,not_available,2026,"3.679,67€","5.833,33€",70.000€,25.92%,86.625€,"7.218,75€",,"0,00€","641,67€","3.679,67€"
continente,CAS2,3,true,false,0,820,11, ,not_available,2026,"6.341,33€","11.666,67€",140.000€,34.65%,173.250€,"14.437,50€",,,,
continente,CAS2,3,true,false,0,1000,11, ,not_available,2026,"729,80€",820€,11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","90,20€","729,80€"
continente,CAS2,3,true,false,0,1500,11, ,not_available,2026,890€,1.000€,14.000€,0.00%,17.325€,"1.443,75€",,,,
continente,CAS2,3,true,false,0,2000,11, ,not_available,2026,1.247€,1.500€,21.000€,5.93%,"25.987,50€","2.165,63€",,"0,00€","165,00€","1.247,00€"
continente,CAS2,3,true,false,0,3000,11, ,not_available,2026,1.563€,2.000€,28.000€,10.85%,34.650€,"2.887,50€",,"0,00€","220,00€","1.563,00€"
continente,CAS2,3,true,false,0,5000,11, ,not_available,2026,2.102€,3.000€,42.000€,18.96%,51.975€,"4.331,25€",,,,
continente,CAS2,3,true,false,0,10000,11, ,not_available,2026,3.112€,5.000€,70.000€,26.77%,86.625€,"7.218,75€",,,,
continente,CAS2,3,true,false,0,820,11,1x50%,not_available,2026,5.393€,10.000€,140.000€,35.07%,173.250€,"14.437,50€",,,,
continente,CAS2,3,true,false,0,1000,11,1x50%,not_available,2026,"760,21€","854,17€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","93,96€","760,21€"
continente,CAS2,3,true,false,0,1500,11,1x50%,not_available,2026,"927,08€","1.041,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","114,58€","927,08€"
continente,CAS2,3,true,false,0,2000,11,1x50%,not_available,2026,"1.298,63€","1.562,50€",21.000€,5.93%,"25.987,50€","2.165,63€",,"0,00€","171,88€","1.298,63€"
continente,CAS2,3,true,false,0,3000,11,1x50%,not_available,2026,"1.628,17€","2.083,33€",28.000€,10.85%,34.650€,"2.887,50€",,"0,00€","229,17€","1.628,17€"
continente,CAS2,3,true,false,0,5000,11,1x50%,not_available,2026,"2.189,25€",3.125€,42.000€,18.96%,51.975€,"4.331,25€",,"0,00€","343,75€","2.189,25€"
continente,CAS2,3,true,false,0,10000,11,1x50%,not_available,2026,"3.241,42€","5.208,33€",70.000€,26.77%,86.625€,"7.218,75€",,"0,00€","572,92€","3.241,42€"
continente,CAS2,3,true,false,0,820,11,2x50%,not_available,2026,"5.617,83€","10.416,67€",140.000€,35.07%,173.250€,"14.437,50€",,"0,00€","1.145,83€","5.617,83€"
continente,CAS2,3,true,false,0,1000,11,2x50%,not_available,2026,"790,62€","888,33€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","97,72€","790,62€"
continente,CAS2,3,true,false,0,1500,11,2x50%,not_available,2026,"964,17€","1.083,33€",14.000€,0.00%,17.325€,"1.443,75€",,,,
continente,CAS2,3,true,false,0,2000,11,2x50%,not_available,2026,"1.350,25€",1.625€,21.000€,5.93%,"25.987,50€","2.165,63€",,"0,00€","178,75€","1.350,25€"
continente,CAS2,3,true,false,0,3000,11,2x50%,not_available,2026,"1.693,33€","2.166,67€",28.000€,10.85%,34.650€,"2.887,50€",,"0,00€","238,33€","1.693,33€"
continente,CAS2,3,true,false,0,5000,11,2x50%,not_available,2026,"2.276,50€",3.250€,42.000€,18.96%,51.975€,"4.331,25€",,,,
continente,CAS2,3,true,false,0,10000,11,2x50%,not_available,2026,"3.370,83€","5.416,67€",70.000€,26.77%,86.625€,"7.218,75€",,,,
continente,CAS2,3,true,false,0,820,11,2x100%,not_available,2026,"5.842,67€","10.833,33€",140.000€,35.07%,173.250€,"14.437,50€",,,,
continente,CAS2,3,true,false,0,1000,11,2x100%,not_available,2026,"851,43€","956,67€",11.480€,0.00%,"14.206,50€","1.183,88€",,,,
continente,CAS2,3,true,false,0,1500,11,2x100%,not_available,2026,"1.038,33€","1.166,67€",14.000€,0.00%,17.325€,"1.443,75€",,,,
continente,CAS2,3,true,false,0,2000,11,2x100%,not_available,2026,"1.454,50€",1.750€,21.000€,5.93%,"25.987,50€","2.165,63€",,"0,00€","192,50€","1.454,50€"
continente,CAS2,3,true,false,0,3000,11,2x100%,not_available,2026,"1.823,67€","2.333,33€",28.000€,10.85%,34.650€,"2.887,50€",,"0,00€","256,67€","1.823,67€"
continente,CAS2,3,true,false,0,5000,11,2x100%,not_available,2026,2.452€,3.500€,42.000€,18.96%,51.975€,"4.331,25€",,"0,00€","385,00€","2.452,00€"
continente,CAS2,3,true,false,0,10000,11,2x100%,not_available,2026,"3.630,67€","5.833,33€",70.000€,26.77%,86.625€,"7.218,75€",,"0,00€","641,67€","3.630,67€"
continente,CAS2,3,true,true,1,820,11, ,not_available,2026,"6.292,33€","11.666,67€",140.000€,35.07%,173.250€,"14.437,50€",,"0,00€","1.283,33€","6.292,33€"
continente,CAS2,3,true,true,1,1000,11, ,not_available,2026,"729,80€",820€,11.480€,0.00%,"14.206,50€","1.183,88€",,,,
continente,CAS2,3,true,true,1,1500,11, ,not_available,2026,890€,1.000€,14.000€,0.00%,17.325€,"1.443,75€",,,,
continente,CAS2,3,true,true,1,2000,11, ,not_available,2026,1.289€,1.500€,21.000€,3.10%,"25.987,50€","2.165,63€",,"0,00€","165,00€","1.289,00€"
continente,CAS2,3,true,true,1,3000,11, ,not_available,2026,1.606€,2.000€,28.000€,8.73%,34.650€,"2.887,50€",,,,
continente,CAS2,3,true,true,1,5000,11, ,not_available,2026,2.144€,3.000€,42.000€,17.55%,51.975€,"4.331,25€",,"0,00€","330,00€","2.144,00€"
continente,CAS2,3,true,true,1,10000,11, ,not_available,2026,3.154€,5.000€,70.000€,25.92%,86.625€,"7.218,75€",,,,
continente,CAS2,3,true,true,1,820,11,1x50%,not_available,2026,5.436€,10.000€,140.000€,34.65%,173.250€,"14.437,50€",,"0,00€","1.100,00€","5.436,00€"
continente,CAS2,3,true,true,1,1000,11,1x50%,not_available,2026,"760,21€","854,17€",11.480€,0.00%,"14.206,50€","1.183,88€",,,,
continente,CAS2,3,true,true,1,1500,11,1x50%,not_available,2026,"927,08€","1.041,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","114,58€","927,08€"
continente,CAS2,3,true,true,1,2000,11,1x50%,not_available,2026,"1.342,63€","1.562,50€",21.000€,3.10%,"25.987,50€","2.165,63€",,"0,00€","171,88€","1.342,63€"
continente,CAS2,3,true,true,1,3000,11,1x50%,not_available,2026,"1.673,17€","2.083,33€",28.000€,8.73%,34.650€,"2.887,50€",,"0,00€","229,17€","1.673,17€"
continente,CAS2,3,true,true,1,5000,11,1x50%,not_available,2026,"2.233,25€",3.125€,42.000€,17.55%,51.975€,"4.331,25€",,"0,00€","343,75€","2.233,25€"
continente,CAS2,3,true,true,1,10000,11,1x50%,not_available,2026,"3.285,42€","5.208,33€",70.000€,25.92%,86.625€,"7.218,75€",,"0,00€","572,92€","3.285,42€"
continente,CAS2,3,true,true,1,820,11,2x50%,not_available,2026,"790,62€","888,33€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","97,72€","790,62€"
