Location,Marital_Status,Num_Dependents,Disability_Above_60pct,Dependents_Have_Disability,Num_Dependents_With_Disability,Base_Salary_EUR,Social_Security_Rate_pct,Twelfths_Option,Meal_Card_Type,Year,Monthly_Net_Salary,Monthly_Gross_Salary,Annual_Gross_Salary,IRS_Retention_Rate,Annual_Employer_Cost,Monthly_Employer_Cost,IRS_Retention_Earnings_Twelfths,Extra_Compensation_Retention,Social_Security_Contribution,Net_Salary
continente,CAS1,1,true,false,0,2000,11,1x50%,not_available,2026,"1.390,63€","1.562,50€",21.000€,0.00%,"25.987,50€","2.165,63€",,,,
continente,CAS1,1,true,false,0,3000,11,1x50%,not_available,2026,"1.854,17€","2.083,33€",28.000€,0.00%,34.650€,"2.887,50€",,"0,00€","171,88€","1.390,63€"
continente,CAS1,1,true,false,0,5000,11,1x50%,not_available,2026,"3.960,42€","5.208,33€",70.000€,12.98%,86.625€,"7.218,75€",,"0,00€","572,92€","3.960,42€"
continente,CAS1,1,true,false,0,10000,11,1x50%,not_available,2026,"3.960,42€","5.208,33€",70.000€,12.98%,86.625€,"7.218,75€",,"0,00€","572,92€","3.960,42€"
continente,CAS1,1,true,false,0,820,11,2x50%,not_available,2026,"6.624,83€","10.416,67€",140.000€,25.41%,173.250€,"14.437,50€",,"0,00€","1.145,83€","6.624,83€"
continente,CAS1,1,true,false,0,1000,11,2x50%,not_available,2026,"964,17€","1.083,33€",14.000€,0.00%,17.325€,"1.443,75€",,,,
continente,CAS1,1,true,false,0,1500,11,2x50%,not_available,2026,"964,17€","1.083,33€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","119,17€","964,17€"
continente,CAS1,1,true,false,0,2000,11,2x50%,not_available,2026,"1.446,25€",1.625€,21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","178,75€","1.446,25€"
continente,CAS1,1,true,false,0,3000,11,2x50%,not_available,2026,"1.928,33€","2.166,67€",28.000€,0.00%,34.650€,"2.887,50€",,,,
continente,CAS1,1,true,false,0,5000,11,2x50%,not_available,2026,"2.772,50€",3.250€,42.000€,3.69%,51.975€,"4.331,25€",,,,
continente,CAS1,1,true,false,0,10000,11,2x50%,not_available,2026,"4.118,83€","5.416,67€",70.000€,12.98%,86.625€,"7.218,75€",,,,
continente,CAS1,1,true,false,0,820,11,2x100%,not_available,2026,"6.889,67€","10.833,33€",140.000€,25.41%,173.250€,"14.437,50€",,"0,00€","1.191,67€","6.889,67€"
continente,CAS1,1,true,false,0,1000,11,2x100%,not_available,2026,"851,43€","956,67€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","105,23€","851,43€"
continente,CAS1,1,true,false,0,1500,11,2x100%,not_available,2026,"964,17€","1.083,33€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","119,17€","964,17€"
continente,CAS1,1,true,false,0,2000,11,2x100%,not_available,2026,"1.557,50€",1.750€,21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","192,50€","1.557,50€"
continente,CAS1,1,true,false,0,3000,11,2x100%,not_available,2026,"2.076,67€","2.333,33€",28.000€,0.00%,34.650€,"2.887,50€",,,,
continente,CAS1,1,true,false,0,5000,11,2x100%,not_available,2026,"1.557,50€","5.833,33€",70.000€,12.98%,86.625€,"7.218,75€",,"0,00€","192,50€","1.557,50€"
continente,CAS1,1,true,false,0,10000,11,2x100%,not_available,2026,"4.434,67€","5.833,33€",70.000€,12.98%,86.625€,"7.218,75€",,"0,00€","641,67€","4.434,67€"
continente,CAS1,1,true,true,1,820,11, ,not_available,2026,"7.419,33€","11.666,67€",140.000€,25.41%,173.250€,"14.437,50€",,"0,00€","1.283,33€","7.419,33€"
continente,CAS1,1,true,true,1,1000,11, ,not_available,2026,890€,1.000€,14.000€,0.00%,17.325€,"1.443,75€",,,,
continente,CAS1,1,true,true,1,1500,11, ,not_available,2026,"729,80€",820€,11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","90,20€","729,80€"
continente,CAS1,1,true,true,1,2000,11, ,not_available,2026,1.335€,1.500€,21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","110,00€","890,00€"
continente,CAS1,1,true,true,1,3000,11, ,not_available,2026,890€,1.000€,14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","110,00€","890,00€"
continente,CAS1,1,true,true,1,5000,11, ,not_available,2026,1.780€,2.000€,28.000€,0.00%,34.650€,"2.887,50€",,,,
continente,CAS1,1,true,true,1,10000,11, ,not_available,2026,2.644€,3.000€,42.000€,0.87%,51.975€,"4.331,25€",,"0,00€","330,00€","2.644,00€"
continente,CAS1,1,true,true,1,820,11,1x50%,not_available,2026,3.886€,10.000€,140.000€,24.56%,173.250€,"14.437,50€",,"0,00€","550,00€","3.886,00€"
continente,CAS1,1,true,true,1,1000,11,1x50%,not_available,2026,"760,21€","854,17€",11.480€,0.00%,"14.206,50€","1.183,88€",,,,
continente,CAS1,1,true,true,1,1500,11,1x50%,not_available,2026,"927,08€","1.041,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","114,58€","927,08€"
continente,CAS1,1,true,true,1,2000,11,1x50%,not_available,2026,2.644€,3.000€,42.000€,0.87%,51.975€,"4.331,25€",,"0,00€","330,00€","2.644,00€"
continente,CAS1,1,true,true,1,3000,11,1x50%,not_available,2026,"1.854,17€","2.083,33€",28.000€,0.00%,34.650€,"2.887,50€",,"0,00€","229,17€","1.854,17€"
continente,CAS1,1,true,true,1,5000,11,1x50%,not_available,2026,"2.754,25€",3.125€,42.000€,0.87%,51.975€,"4.331,25€",,"0,00€","343,75€","2.754,25€"
continente,CAS1,1,true,true,1,10000,11,1x50%,not_available,2026,"4.048,42€","5.208,33€",70.000€,11.28%,86.625€,"7.218,75€",,"0,00€","572,92€","4.048,42€"
continente,CAS1,1,true,true,1,820,11,2x50%,not_available,2026,"6.712,83€","10.416,67€",140.000€,24.56%,173.250€,"14.437,50€",,"0,00€","1.145,83€","6.712,83€"
continente,CAS1,1,true,true,1,1000,11,2x50%,not_available,2026,"1.854,17€","2.083,33€",28.000€,0.00%,34.650€,"2.887,50€",,"0,00€","229,17€","1.854,17€"
continente,CAS1,1,true,true,1,1500,11,2x50%,not_available,2026,"964,17€","1.083,33€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","119,17€","964,17€"
continente,CAS1,1,true,true,1,2000,11,2x50%,not_available,2026,"1.446,25€",1.625€,21.000€,0.00%,"25.987,50€","2.165,63€",,,,
continente,CAS1,1,true,true,1,3000,11,2x50%,not_available,2026,"1.928,33€","2.166,67€",28.000€,0.00%,34.650€,"2.887,50€",,"0,00€","238,33€","1.928,33€"
continente,CAS1,1,true,true,1,5000,11,2x50%,not_available,2026,"2.864,50€",3.250€,42.000€,0.87%,51.975€,"4.331,25€",,"0,00€","357,50€","2.864,50€"
continente,CAS1,1,true,true,1,10000,11,2x50%,not_available,2026,"4.209,83€","5.416,67€",70.000€,11.28%,86.625€,"7.218,75€",,"0,00€","595,83€","4.209,83€"
continente,CAS1,1,true,true,1,820,11,2x100%,not_available,2026,"6.981,67€","10.833,33€",140.000€,24.56%,173.250€,"14.437,50€",,"0,00€","1.191,67€","6.981,67€"
continente,CAS1,1,true,true,1,1000,11,2x100%,not_available,2026,"851,43€","956,67€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","105,23€","851,43€"
continente,CAS1,1,true,true,1,1500,11,2x100%,not_available,2026,"1.038,33€","1.166,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","128,33€","1.038,33€"
continente,CAS1,1,true,true,1,2000,11,2x100%,not_available,2026,"1.557,50€",1.750€,21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","192,50€","1.557,50€"
continente,CAS1,1,true,true,1,3000,11,2x100%,not_available,2026,"2.076,67€","2.333,33€",28.000€,0.00%,34.650€,"2.887,50€",,"0,00€","256,67€","2.076,67€"
continente,CAS1,1,true,true,1,5000,11,2x100%,not_available,2026,3.085€,3.500€,42.000€,0.87%,51.975€,"4.331,25€",,"0,00€","385,00€","3.085,00€"
continente,CAS1,1,true,true,1,10000,11,2x100%,not_available,2026,"4.533,67€","5.833,33€",70.000€,11.28%,86.625€,"7.218,75€",,"0,00€","641,67€","4.533,67€"
continente,CAS1,2,false,false,0,820,11, ,not_available,2026,"7.518,33€","11.666,67€",140.000€,24.56%,173.250€,"14.437,50€",,"0,00€","1.283,33€","7.518,33€"
continente,CAS1,2,false,false,0,1000,11, ,not_available,2026,"729,80€",820€,11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","90,20€","729,80€"
continente,CAS1,2,false,false,0,1500,11, ,not_available,2026,890€,1.000€,14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","110,00€","890,00€"
continente,CAS1,2,false,false,0,2000,11, ,not_available,2026,1.327€,1.500€,21.000€,0.56%,"25.987,50€","2.165,63€",,"0,00€","165,00€","1.327,00€"
continente,CAS1,2,false,false,0,3000,11, ,not_available,2026,1.692€,2.000€,28.000€,4.42%,34.650€,"2.887,50€",,"0,00€","220,00€","1.692,00€"
continente,CAS1,2,false,false,0,5000,11, ,not_available,2026,2.356€,3.000€,42.000€,10.49%,51.975€,"4.331,25€",,"0,00€","330,00€","2.356,00€"
continente,CAS1,2,false,false,0,10000,11, ,not_available,2026,3.572€,5.000€,70.000€,17.57%,86.625€,"7.218,75€",,"0,00€","550,00€","3.572,00€"
continente,CAS1,2,false,false,0,820,11,1x50%,not_available,2026,6.193€,10.000€,140.000€,27.07%,173.250€,"14.437,50€",,"0,00€","1.100,00€","6.193,00€"
continente,CAS1,2,false,false,0,1000,11,1x50%,not_available,2026,"760,21€","854,17€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","93,96€","760,21€"
continente,CAS1,2,false,false,0,1500,11,1x50%,not_available,2026,"927,08€","1.041,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","114,58€","927,08€"
continente,CAS1,2,false,false,0,2000,11,1x50%,not_available,2026,"1.382,63€","1.562,50€",21.000€,0.56%,"25.987,50€","2.165,63€",,"0,00€","171,88€","1.382,63€"
continente,CAS1,2,false,false,0,3000,11,1x50%,not_available,2026,"1.762,17€","2.083,33€",28.000€,4.42%,34.650€,"2.887,50€",,"0,00€","229,17€","1.762,17€"
continente,CAS1,2,false,false,0,5000,11,1x50%,not_available,2026,"2.454,25€",3.125€,42.000€,10.49%,51.975€,"4.331,25€",,"0,00€","343,75€","2.454,25€"
continente,CAS1,2,false,false,0,10000,11,1x50%,not_available,2026,"3.720,42€","5.208,33€",70.000€,17.57%,86.625€,"7.218,75€",,"0,00€","572,92€","3.720,42€"
continente,CAS1,2,false,false,0,820,11,2x50%,not_available,2026,"6.450,83€","10.416,67€",140.000€,27.07%,173.250€,"14.437,50€",,"0,00€","1.145,83€","6.450,83€"
continente,CAS1,2,false,false,0,1000,11,2x50%,not_available,2026,"790,62€","888,33€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","97,72€","790,62€"
continente,CAS1,2,false,false,0,1500,11,2x50%,not_available,2026,"964,17€","1.083,33€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","119,17€","964,17€"
continente,CAS1,2,false,false,0,2000,11,2x50%,not_available,2026,"1.437,25€",1.625€,21.000€,0.56%,"25.987,50€","2.165,63€",,"0,00€","178,75€","1.437,25€"
continente,CAS1,2,false,false,0,3000,11,2x50%,not_available,2026,"1.833,33€","2.166,67€",28.000€,4.42%,34.650€,"2.887,50€",,"0,00€","238,33€","1.833,33€"
continente,CAS1,2,false,false,0,5000,11,2x50%,not_available,2026,"2.552,50€",3.250€,42.000€,10.49%,51.975€,"4.331,25€",,"0,00€","357,50€","2.552,50€"
continente,CAS1,2,false,false,0,10000,11,2x50%,not_available,2026,"3.869,83€","5.416,67€",70.000€,17.57%,86.625€,"7.218,75€",,"0,00€","595,83€","3.869,83€"
continente,CAS1,2,false,false,0,820,11,2x100%,not_available,2026,"6.709,67€","10.833,33€",140.000€,27.07%,173.250€,"14.437,50€",,"0,00€","1.191,67€","6.709,67€"
continente,CAS1,2,false,false,0,1000,11,2x100%,not_available,2026,"851,43€","956,67€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","105,23€","851,43€"
continente,CAS1,2,false,false,0,1500,11,2x100%,not_available,2026,"1.446,25€",1.625€,21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","178,75€","1.446,25€"
continente,CAS1,2,false,false,0,2000,11,2x100%,not_available,2026,"1.548,50€",1.750€,21.000€,0.56%,"25.987,50€","2.165,63€",,"0,00€","192,50€","1.548,50€"
continente,CAS1,2,false,false,0,3000,11,2x100%,not_available,2026,"1.973,67€","2.333,33€",28.000€,4.42%,34.650€,"2.887,50€",,"0,00€","256,67€","1.973,67€"
continente,CAS1,2,false,false,0,5000,11,2x100%,not_available,2026,2.749€,3.500€,42.000€,10.49%,51.975€,"4.331,25€",,"0,00€","385,00€","2.749,00€"
continente,CAS1,2,false,false,0,10000,11,2x100%,not_available,2026,2.749€,3.500€,42.000€,10.49%,51.975€,"4.331,25€",,"0,00€","385,00€","2.749,00€"
continente,CAS1,2,false,true,1,820,11, ,not_available,2026,"7.225,33€","11.666,67€",140.000€,27.07%,173.250€,"14.437,50€",,"0,00€","1.283,33€","7.225,33€"
continente,CAS1,2,false,true,1,1000,11, ,not_available,2026,"729,80€",820€,11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","90,20€","729,80€"
continente,CAS1,2,false,true,1,1500,11, ,not_available,2026,1.335€,1.500€,21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","110,00€","890,00€"
continente,CAS1,2,false,true,1,2000,11, ,not_available,2026,1.335€,1.500€,21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","165,00€","1.335,00€"
continente,CAS1,2,false,true,1,3000,11, ,not_available,2026,2.441€,3.000€,42.000€,7.66%,51.975€,"4.331,25€",,"0,00€","330,00€","2.441,00€"
continente,CAS1,2,false,true,1,5000,11, ,not_available,2026,3.657€,5.000€,70.000€,15.88%,86.625€,"7.218,75€",,,,
continente,CAS1,2,false,true,1,10000,11, ,not_available,2026,6.278€,10.000€,140.000€,26.22%,173.250€,"14.437,50€",,"0,00€","1.100,00€","6.278,00€"
continente,CAS1,2,false,true,1,820,11,1x50%,not_available,2026,"760,21€","854,17€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","93,96€","760,21€"
continente,CAS1,2,false,true,1,1000,11,1x50%,not_available,2026,"760,21€","854,17€",11.480€,0.00%,"14.206,50€","1.183,88€",,,,
continente,CAS1,2,false,true,1,1500,11,1x50%,not_available,2026,"927,08€","1.041,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","114,58€","927,08€"
continente,CAS1,2,false,true,1,2000,11,1x50%,not_available,2026,"1.390,63€","1.562,50€",21.000€,0.00%,"25.987,50€","2.165,63€",,,,
continente,CAS1,2,false,true,1,3000,11,1x50%,not_available,2026,"1.851,17€","2.083,33€",28.000€,0.18%,34.650€,"2.887,50€",,"0,00€","229,17€","1.851,17€"
continente,CAS1,2,false,true,1,5000,11,1x50%,not_available,2026,"2.542,25€",3.125€,42.000€,7.66%,51.975€,"4.331,25€",,"0,00€","343,75€","2.542,25€"
continente,CAS1,2,false,true,1,10000,11,1x50%,not_available,2026,"3.809,42€","5.208,33€",70.000€,15.88%,86.625€,"7.218,75€",,,,
continente,CAS1,2,false,true,1,820,11,2x50%,not_available,2026,"6.539,83€","10.416,67€",140.000€,26.22%,173.250€,"14.437,50€",,,,
continente,CAS1,2,false,true,1,1000,11,2x50%,not_available,2026,"790,62€","888,33€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","97,72€","790,62€"
continente,CAS1,2,false,true,1,1500,11,2x50%,not_available,2026,"964,17€","1.083,33€",14.000€,0.00%,17.325€,"1.443,75€",,,,
continente,CAS1,2,false,true,1,2000,11,2x50%,not_available,2026,"1.446,25€",1.625€,21.000€,0.00%,"25.987,50€","2.165,63€",,,,
continente,CAS1,2,false,true,1,3000,11,2x50%,not_available,2026,"1.925,33€","2.166,67€",28.000€,0.18%,34.650€,"2.887,50€",,,,
continente,CAS1,2,false,true,1,5000,11,2x50%,not_available,2026,"2.644,50€",3.250€,42.000€,7.66%,51.975€,"4.331,25€",,"0,00€","357,50€","2.644,50€"
continente,CAS1,2,false,true,1,10000,11,2x50%,not_available,2026,"3.961,83€","5.416,67€",70.000€,15.88%,86.625€,"7.218,75€",,"0,00€","595,83€","3.961,83€"
continente,CAS1,2,false,true,1,820,11,2x100%,not_available,2026,"6.800,67€","10.833,33€",140.000€,26.22%,173.250€,"14.437,50€",,"0,00€","1.191,67€","6.800,67€"
continente,CAS1,2,false,true,1,1000,11,2x100%,not_available,2026,"851,43€","956,67€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","105,23€","851,43€"
continente,CAS1,2,false,true,1,1500,11,2x100%,not_available,2026,"1.557,50€",1.750€,21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","192,50€","1.557,50€"
continente,CAS1,2,false,true,1,2000,11,2x100%,not_available,2026,"1.038,33€","1.166,67€",14.000€,0.00%,17.325€,"1.443,75€",,,,
continente,CAS1,2,false,true,1,3000,11,2x100%,not_available,2026,"1.557,50€",1.750€,21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","192,50€","1.557,50€"
continente,CAS1,2,false,true,1,5000,11,2x100%,not_available,2026,"2.072,67€",3.500€,42.000€,7.66%,51.975€,"4.331,25€",,"0,00€","256,67€","2.072,67€"
continente,CAS1,2,false,true,1,10000,11,2x100%,not_available,2026,"4.265,67€","5.833,33€",70.000€,15.88%,86.625€,"7.218,75€",,"0,00€","641,67€","4.265,67€"
continente,CAS1,2,true,false,0,820,11, ,not_available,2026,"729,80€",820€,11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","90,20€","729,80€"
continente,CAS1,2,true,false,0,1000,11, ,not_available,2026,"729,80€",820€,11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","90,20€","729,80€"
continente,CAS1,2,true,false,0,1500,11, ,not_available,2026,890€,1.000€,14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","110,00€","890,00€"
continente,CAS1,2,true,false,0,2000,11, ,not_available,2026,1.335€,1.500€,21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","165,00€","1.335,00€"
continente,CAS1,2,true,false,0,3000,11, ,not_available,2026,1.780€,2.000€,28.000€,0.00%,34.650€,"2.887,50€",,,,
continente,CAS1,2,true,false,0,5000,11, ,not_available,2026,2.603€,3.000€,42.000€,2.27%,51.975€,"4.331,25€",,"0,00€","330,00€","2.603,00€"
continente,CAS1,2,true,false,0,10000,11, ,not_available,2026,3.844€,5.000€,70.000€,12.12%,86.625€,"7.218,75€",,"0,00€","550,00€","3.844,00€"
continente,CAS1,2,true,false,0,820,11,1x50%,not_available,2026,6.402€,10.000€,140.000€,24.98%,173.250€,"14.437,50€",,"0,00€","1.100,00€","6.402,00€"
continente,CAS1,2,true,false,0,1000,11,1x50%,not_available,2026,"760,21€","854,17€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","93,96€","760,21€"
continente,CAS1,2,true,false,0,1500,11,1x50%,not_available,2026,"927,08€","1.041,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","114,58€","927,08€"
continente,CAS1,2,true,false,0,2000,11,1x50%,not_available,2026,"1.390,63€","1.562,50€",21.000€,0.00%,"25.987,50€","2.165,63€",,,,
continente,CAS1,2,true,false,0,3000,11,1x50%,not_available,2026,"1.854,17€","2.083,33€",28.000€,0.00%,34.650€,"2.887,50€",,"0,00€","229,17€","1.854,17€"
continente,CAS1,2,true,false,0,5000,11,1x50%,not_available,2026,"2.711,25€",3.125€,42.000€,2.27%,51.975€,"4.331,25€",,"0,00€","343,75€","2.711,25€"
continente,CAS1,2,true,false,0,10000,11,1x50%,not_available,2026,"4.004,42€","5.208,33€",70.000€,12.12%,86.625€,"7.218,75€",,"0,00€","572,92€","4.004,42€"
continente,CAS1,2,true,false,0,820,11,2x50%,not_available,2026,"6.668,83€","10.416,67€",140.000€,24.98%,173.250€,"14.437,50€",,"0,00€","1.145,83€","6.668,83€"
continente,CAS1,2,true,false,0,1000,11,2x50%,not_available,2026,"790,62€","888,33€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","97,72€","790,62€"
continente,CAS1,2,true,false,0,1500,11,2x50%,not_available,2026,"964,17€","1.083,33€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","119,17€","964,17€"
continente,CAS1,2,true,false,0,2000,11,2x50%,not_available,2026,"1.446,25€",1.625€,21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","178,75€","1.446,25€"
continente,CAS1,2,true,false,0,3000,11,2x50%,not_available,2026,"1.928,33€","2.166,67€",28.000€,0.00%,34.650€,"2.887,50€",,"0,00€","238,33€","1.928,33€"
continente,CAS1,2,true,false,0,5000,11,2x50%,not_available,2026,"4.164,83€","5.416,67€",70.000€,12.12%,86.625€,"7.218,75€",,"0,00€","595,83€","4.164,83€"
continente,CAS1,2,true,false,0,10000,11,2x50%,not_available,2026,"2.819,50€",3.250€,42.000€,2.27%,51.975€,"4.331,25€",,"0,00€","357,50€","2.819,50€"
continente,CAS1,2,true,false,0,820,11,2x100%,not_available,2026,"4.164,83€","10.833,33€",140.000€,24.98%,173.250€,"14.437,50€",,"0,00€","595,83€","4.164,83€"
continente,CAS1,2,true,false,0,1000,11,2x100%,not_available,2026,"851,43€","956,67€",11.480€,0.00%,"14.206,50€","1.183,88€",,,,
continente,CAS1,2,true,false,0,1500,11,2x100%,not_available,2026,"1.038,33€","1.166,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","128,33€","1.038,33€"
continente,CAS1,2,true,false,0,2000,11,2x100%,not_available,2026,"1.557,50€",1.750€,21.000€,0.00%,"25.987,50€","2.165,63€",,"0,00€","192,50€","1.557,50€"
continente,CAS1,2,true,false,0,3000,11,2x100%,not_available,2026,"2.076,67€","2.333,33€",28.000€,0.00%,34.650€,"2.887,50€",,"0,00€","256,67€","2.076,67€"
continente,CAS1,2,true,false,0,5000,11,2x100%,not_available,2026,3.036€,3.500€,42.000€,2.27%,51.975€,"4.331,25€",,"0,00€","385,00€","3.036,00€"
continente,CAS1,2,true,false,0,10000,11,2x100%,not_available,2026,"4.484,67€","5.833,33€",70.000€,12.12%,86.625€,"7.218,75€",,"0,00€","641,67€","4.484,67€"
continente,CAS1,2,true,true,1,820,11, ,not_available,2026,"7.469,33€","11.666,67€",140.000€,24.98%,173.250€,"14.437,50€",,"0,00€","1.283,33€","7.469,33€"
continente,CAS1,2,true,true,1,1000,11, ,not_available,2026,"729,80€",820€,11.480€,0.00%,"14.206,50€","1.183,88€",,,,
continente,CAS1,2,true,true,1,1500,11, ,not_available,2026,890€,1.000€,14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","110,00€","890,00€"
continente,CAS1,2,true,true,1,2000,11, ,not_available,2026,1.780€,2.000€,28.000€,0.00%,34.650€,"2.887,50€",,"0,00€","220,00€","1.780,00€"
continente,CAS1,2,true,true,1,3000,11, ,not_available,2026,1.780€,2.000€,28.000€,0.00%,34.650€,"2.887,50€",,"0,00€","220,00€","1.780,00€"
continente,CAS1,2,true,true,1,5000,11, ,not_available,2026,3.929€,5.000€,70.000€,10.42%,86.625€,"7.218,75€",,,,
continente,CAS1,2,true,true,1,10000,11, ,not_available,2026,3.929€,5.000€,70.000€,10.42%,86.625€,"7.218,75€",,"0,00€","550,00€","3.929,00€"
continente,CAS1,2,true,true,1,820,11,1x50%,not_available,2026,6.487€,10.000€,140.000€,24.13%,173.250€,"14.437,50€",,"0,00€","1.100,00€","6.487,00€"
continente,CAS1,2,true,true,1,1000,11,1x50%,not_available,2026,"760,21€","854,17€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","93,96€","760,21€"
continente,CAS1,2,true,true,1,1500,11,1x50%,not_available,2026,"927,08€","1.041,67€",14.000€,0.00%,17.325€,"1.443,75€",,"0,00€","114,58€","927,08€"
continente,CAS1,2,true,true,1,2000,11,1x50%,not_available,2026,"1.854,17€","2.083,33€",28.000€,0.00%,34.650€,"2.887,50€",,,,
continente,CAS1,2,true,true,1,3000,11,1x50%,not_available,2026,"1.854,17€",3.125€,42.000€,0.00%,51.975€,"4.331,25€",,"0,00€","229,17€","1.854,17€"
continente,CAS1,2,true,true,1,5000,11,1x50%,not_available,2026,"2.781,25€",3.125€,42.000€,0.00%,51.975€,"4.331,25€",,"0,00€","343,75€","2.781,25€"
continente,CAS1,2,true,true,1,10000,11,1x50%,not_available,2026,"6.757,83€","10.416,67€",140.000€,24.13%,173.250€,"14.437,50€",,,,
continente,CAS1,2,true,true,1,820,11,2x50%,not_available,2026,"6.757,83€","10.416,67€",140.000€,24.13%,173.250€,"14.437,50€",,"0,00€","1.145,83€","6.757,83€"
continente,CAS1,2,true,true,1,1000,11,2x50%,not_available,2026,"790,62€","888,33€",11.480€,0.00%,"14.206,50€","1.183,88€",,"0,00€","97,72€","790,62€"
